timestamp,balance_trade_growth,average_provision_of_build_contract_moscow,micex,deposits_growth,mortgage_value,mortgage_rate,income_per_cap,real_dispos_income_per_cap_growth,rent_price_4+room_bus,rent_price_2room_eco,rent_price_1room_eco,child_on_acc_pre_school,modern_education_share,old_education_build_share,apartment_fund_sqm
2013-04-04,27.9,6.13,1426.87,0.023808586,224235.0,12.89,58779.1,0.054,139.43,41.3,32.61,"3,013","90,92","23,14",226047.3
2013-04-05,27.9,6.13,1416.69,0.023808586,224235.0,12.89,58779.1,0.054,139.43,41.3,32.61,"3,013","90,92","23,14",226047.3
2013-04-06,27.9,6.13,1416.69,0.023808586,224235.0,12.89,58779.1,0.054,139.43,41.3,32.61,"3,013","90,92","23,14",226047.3
2013-04-07,27.9,6.13,1416.69,0.023808586,224235.0,12.89,58779.1,0.054,139.43,41.3,32.61,"3,013","90,92","23,14",226047.3
2013-04-08,27.9,6.13,1408.55,0.023808586,224235.0,12.89,58779.1,0.054,139.43,41.3,32.61,"3,013","90,92","23,14",226047.3
2013-04-09,27.9,6.13,1425.49,0.023808586,224235.0,12.89,58779.1,0.054,139.43,41.3,32.61,"3,013","90,92","23,14",226047.3
2013-04-10,27.9,6.13,1425.5,0.023808586,224235.0,12.89,58779.1,0.054,139.43,41.3,32.61,"3,013","90,92","23,14",226047.3
2013-04-11,27.9,6.13,1401.73,0.023808586,224235.0,12.89,58779.1,0.054,139.43,41.3,32.61,"3,013","90,92","23,14",226047.3
2013-04-12,27.9,6.13,1385.84,0.023808586,224235.0,12.89,58779.1,0.054,139.43,41.3,32.61,"3,013","90,92","23,14",226047.3
2013-04-13,27.9,6.13,1385.84,0.023808586,224235.0,12.89,58779.1,0.054,139.43,41.3,32.61,"3,013","90,92","23,14",226047.3
2013-04-14,27.9,6.13,1385.84,0.023808586,224235.0,12.89,58779.1,0.054,139.43,41.3,32.61,"3,013","90,92","23,14",226047.3
2013-04-15,27.9,6.13,1359.69,0.023808586,224235.0,12.89,58779.1,0.054,139.43,41.3,32.61,"3,013","90,92","23,14",226047.3
2013-04-16,27.9,6.13,1352.37,0.023808586,224235.0,12.89,58779.1,0.054,139.43,41.3,32.61,"3,013","90,92","23,14",226047.3
2013-04-17,27.9,6.13,1335.89,0.023808586,224235.0,12.89,58779.1,0.054,139.43,41.3,32.61,"3,013","90,92","23,14",226047.3
2013-04-18,27.9,6.13,1335.21,0.023808586,224235.0,12.89,58779.1,0.054,139.43,41.3,32.61,"3,013","90,92","23,14",226047.3
2013-04-19,27.9,6.13,1338.43,0.023808586,224235.0,12.89,58779.1,0.054,139.43,41.3,32.61,"3,013","90,92","23,14",226047.3
2013-04-20,27.9,6.13,1338.43,0.023808586,224235.0,12.89,58779.1,0.054,139.43,41.3,32.61,"3,013","90,92","23,14",226047.3
2013-04-21,27.9,6.13,1338.43,0.023808586,224235.0,12.89,58779.1,0.054,139.43,41.3,32.61,"3,013","90,92","23,14",226047.3
2013-04-22,27.9,6.13,1336.84,0.023808586,224235.0,12.89,58779.1,0.054,139.43,41.3,32.61,"3,013","90,92","23,14",226047.3
2013-04-23,27.9,6.13,1339.91,0.023808586,224235.0,12.89,58779.1,0.054,139.43,41.3,32.61,"3,013","90,92","23,14",226047.3
2013-04-24,27.9,6.13,1377.01,0.023808586,224235.0,12.89,58779.1,0.054,139.43,41.3,32.61,"3,013","90,92","23,14",226047.3
2013-04-25,27.9,6.13,1372.2,0.023808586,224235.0,12.89,58779.1,0.054,139.43,41.3,32.61,"3,013","90,92","23,14",226047.3
2013-04-26,27.9,6.13,1372.04,0.023808586,224235.0,12.89,58779.1,0.054,139.43,41.3,32.61,"3,013","90,92","23,14",226047.3
2013-04-27,27.9,6.13,1372.04,0.023808586,224235.0,12.89,58779.1,0.054,139.43,41.3,32.61,"3,013","90,92","23,14",226047.3
2013-04-28,27.9,6.13,1372.04,0.023808586,224235.0,12.89,58779.1,0.054,139.43,41.3,32.61,"3,013","90,92","23,14",226047.3
2013-04-29,27.9,6.13,1362.57,0.023808586,224235.0,12.89,58779.1,0.054,139.43,41.3,32.61,"3,013","90,92","23,14",226047.3
2013-04-30,27.9,6.13,1385.88,0.023808586,224235.0,12.89,58779.1,0.054,139.43,41.3,32.61,"3,013","90,92","23,14",226047.3
2013-05-01,27.9,6.13,1385.88,0.03196348,336199.0,12.62,46508.8,0.054,160.69,40.77,2.31,"3,013","90,92","23,14",226047.3
2013-05-02,27.9,6.13,1376.56,0.03196348,336199.0,12.62,46508.8,0.054,160.69,40.77,2.31,"3,013","90,92","23,14",226047.3
2013-05-03,27.9,6.13,1408.03,0.03196348,336199.0,12.62,46508.8,0.054,160.69,40.77,2.31,"3,013","90,92","23,14",226047.3
2013-05-04,27.9,6.13,1408.03,0.03196348,336199.0,12.62,46508.8,0.054,160.69,40.77,2.31,"3,013","90,92","23,14",226047.3
2013-05-05,27.9,6.13,1408.03,0.03196348,336199.0,12.62,46508.8,0.054,160.69,40.77,2.31,"3,013","90,92","23,14",226047.3
2013-05-06,27.9,6.13,1413.43,0.03196348,336199.0,12.62,46508.8,0.054,160.69,40.77,2.31,"3,013","90,92","23,14",226047.3
2013-05-07,27.9,6.13,1430.18,0.03196348,336199.0,12.62,46508.8,0.054,160.69,40.77,2.31,"3,013","90,92","23,14",226047.3
2013-05-08,27.9,6.13,1432.94,0.03196348,336199.0,12.62,46508.8,0.054,160.69,40.77,2.31,"3,013","90,92","23,14",226047.3
2013-05-09,27.9,6.13,1432.94,0.03196348,336199.0,12.62,46508.8,0.054,160.69,40.77,2.31,"3,013","90,92","23,14",226047.3
2013-05-10,27.9,6.13,1426.25,0.03196348,336199.0,12.62,46508.8,0.054,160.69,40.77,2.31,"3,013","90,92","23,14",226047.3
2013-05-11,27.9,6.13,1426.25,0.03196348,336199.0,12.62,46508.8,0.054,160.69,40.77,2.31,"3,013","90,92","23,14",226047.3
2013-05-12,27.9,6.13,1426.25,0.03196348,336199.0,12.62,46508.8,0.054,160.69,40.77,2.31,"3,013","90,92","23,14",226047.3
2013-05-13,27.9,6.13,1416.5,0.03196348,336199.0,12.62,46508.8,0.054,160.69,40.77,2.31,"3,013","90,92","23,14",226047.3
2013-05-14,27.9,6.13,1405.76,0.03196348,336199.0,12.62,46508.8,0.054,160.69,40.77,2.31,"3,013","90,92","23,14",226047.3
2013-05-15,27.9,6.13,1391.98,0.03196348,336199.0,12.62,46508.8,0.054,160.69,40.77,2.31,"3,013","90,92","23,14",226047.3
2013-05-16,27.9,6.13,1373.65,0.03196348,336199.0,12.62,46508.8,0.054,160.69,40.77,2.31,"3,013","90,92","23,14",226047.3
2013-05-17,27.9,6.13,1401.79,0.03196348,336199.0,12.62,46508.8,0.054,160.69,40.77,2.31,"3,013","90,92","23,14",226047.3
2013-05-18,27.9,6.13,1401.79,0.03196348,336199.0,12.62,46508.8,0.054,160.69,40.77,2.31,"3,013","90,92","23,14",226047.3
2013-05-19,27.9,6.13,1401.79,0.03196348,336199.0,12.62,46508.8,0.054,160.69,40.77,2.31,"3,013","90,92","23,14",226047.3
2013-05-20,27.9,6.13,1406.86,0.03196348,336199.0,12.62,46508.8,0.054,160.69,40.77,2.31,"3,013","90,92","23,14",226047.3
2013-05-21,27.9,6.13,1422.99,0.03196348,336199.0,12.62,46508.8,0.054,160.69,40.77,2.31,"3,013","90,92","23,14",226047.3
2013-05-22,27.9,6.13,1448.42,0.03196348,336199.0,12.62,46508.8,0.054,160.69,40.77,2.31,"3,013","90,92","23,14",226047.3
2013-05-23,27.9,6.13,1396.91,0.03196348,336199.0,12.62,46508.8,0.054,160.69,40.77,2.31,"3,013","90,92","23,14",226047.3
2013-05-24,27.9,6.13,1380.88,0.03196348,336199.0,12.62,46508.8,0.054,160.69,40.77,2.31,"3,013","90,92","23,14",226047.3
2013-05-25,27.9,6.13,1380.88,0.03196348,336199.0,12.62,46508.8,0.054,160.69,40.77,2.31,"3,013","90,92","23,14",226047.3
2013-05-26,27.9,6.13,1380.88,0.03196348,336199.0,12.62,46508.8,0.054,160.69,40.77,2.31,"3,013","90,92","23,14",226047.3
2013-05-27,27.9,6.13,1378.29,0.03196348,336199.0,12.62,46508.8,0.054,160.69,40.77,2.31,"3,013","90,92","23,14",226047.3
2013-05-28,27.9,6.13,1397.72,0.03196348,336199.0,12.62,46508.8,0.054,160.69,40.77,2.31,"3,013","90,92","23,14",226047.3
2013-05-29,27.9,6.13,1361.43,0.03196348,336199.0,12.62,46508.8,0.054,160.69,40.77,2.31,"3,013","90,92","23,14",226047.3
2013-05-30,27.9,6.13,1361.26,0.03196348,336199.0,12.62,46508.8,0.054,160.69,40.77,2.31,"3,013","90,92","23,14",226047.3
2013-05-31,27.9,6.13,1350.17,0.03196348,336199.0,12.62,46508.8,0.054,160.69,40.77,2.31,"3,013","90,92","23,14",226047.3
2013-06-01,27.9,6.13,1350.17,0.001131751,429229.0,12.7,56458.1,0.054,152.76,41.09,32.23,"3,013","90,92","23,14",226047.3
2013-06-02,27.9,6.13,1350.17,0.001131751,429229.0,12.7,56458.1,0.054,152.76,41.09,32.23,"3,013","90,92","23,14",226047.3
2013-06-03,27.9,6.13,1337.4,0.001131751,429229.0,12.7,56458.1,0.054,152.76,41.09,32.23,"3,013","90,92","23,14",226047.3
2013-06-04,27.9,6.13,1341.62,0.001131751,429229.0,12.7,56458.1,0.054,152.76,41.09,32.23,"3,013","90,92","23,14",226047.3
2013-06-05,27.9,6.13,1326.78,0.001131751,429229.0,12.7,56458.1,0.054,152.76,41.09,32.23,"3,013","90,92","23,14",226047.3
2013-06-06,27.9,6.13,1316.92,0.001131751,429229.0,12.7,56458.1,0.054,152.76,41.09,32.23,"3,013","90,92","23,14",226047.3
2013-06-07,27.9,6.13,1343.9,0.001131751,429229.0,12.7,56458.1,0.054,152.76,41.09,32.23,"3,013","90,92","23,14",226047.3
2013-06-08,27.9,6.13,1343.9,0.001131751,429229.0,12.7,56458.1,0.054,152.76,41.09,32.23,"3,013","90,92","23,14",226047.3
2013-06-09,27.9,6.13,1343.9,0.001131751,429229.0,12.7,56458.1,0.054,152.76,41.09,32.23,"3,013","90,92","23,14",226047.3
2013-06-10,27.9,6.13,1335.25,0.001131751,429229.0,12.7,56458.1,0.054,152.76,41.09,32.23,"3,013","90,92","23,14",226047.3
2013-06-11,27.9,6.13,1301.31,0.001131751,429229.0,12.7,56458.1,0.054,152.76,41.09,32.23,"3,013","90,92","23,14",226047.3
2013-06-12,27.9,6.13,1301.31,0.001131751,429229.0,12.7,56458.1,0.054,152.76,41.09,32.23,"3,013","90,92","23,14",226047.3
2013-06-13,27.9,6.13,1281.89,0.001131751,429229.0,12.7,56458.1,0.054,152.76,41.09,32.23,"3,013","90,92","23,14",226047.3
2013-06-14,27.9,6.13,1299.61,0.001131751,429229.0,12.7,56458.1,0.054,152.76,41.09,32.23,"3,013","90,92","23,14",226047.3
2013-06-15,27.9,6.13,1299.61,0.001131751,429229.0,12.7,56458.1,0.054,152.76,41.09,32.23,"3,013","90,92","23,14",226047.3
2013-06-16,27.9,6.13,1299.61,0.001131751,429229.0,12.7,56458.1,0.054,152.76,41.09,32.23,"3,013","90,92","23,14",226047.3
2013-06-17,27.9,6.13,1325.27,0.001131751,429229.0,12.7,56458.1,0.054,152.76,41.09,32.23,"3,013","90,92","23,14",226047.3
2013-06-18,27.9,6.13,1335.14,0.001131751,429229.0,12.7,56458.1,0.054,152.76,41.09,32.23,"3,013","90,92","23,14",226047.3
2013-06-19,27.9,6.13,1323.57,0.001131751,429229.0,12.7,56458.1,0.054,152.76,41.09,32.23,"3,013","90,92","23,14",226047.3
2013-06-20,27.9,6.13,1297.01,0.001131751,429229.0,12.7,56458.1,0.054,152.76,41.09,32.23,"3,013","90,92","23,14",226047.3
2013-06-21,27.9,6.13,1298.89,0.001131751,429229.0,12.7,56458.1,0.054,152.76,41.09,32.23,"3,013","90,92","23,14",226047.3
2013-06-22,27.9,6.13,1298.89,0.001131751,429229.0,12.7,56458.1,0.054,152.76,41.09,32.23,"3,013","90,92","23,14",226047.3
2013-06-23,27.9,6.13,1298.89,0.001131751,429229.0,12.7,56458.1,0.054,152.76,41.09,32.23,"3,013","90,92","23,14",226047.3
2013-06-24,27.9,6.13,1290.26,0.001131751,429229.0,12.7,56458.1,0.054,152.76,41.09,32.23,"3,013","90,92","23,14",226047.3
2013-06-25,27.9,6.13,1297.59,0.001131751,429229.0,12.7,56458.1,0.054,152.76,41.09,32.23,"3,013","90,92","23,14",226047.3
2013-06-26,27.9,6.13,1320.39,0.001131751,429229.0,12.7,56458.1,0.054,152.76,41.09,32.23,"3,013","90,92","23,14",226047.3
2013-06-27,27.9,6.13,1313.23,0.001131751,429229.0,12.7,56458.1,0.054,152.76,41.09,32.23,"3,013","90,92","23,14",226047.3
2013-06-28,27.9,6.13,1330.46,0.001131751,429229.0,12.7,56458.1,0.054,152.76,41.09,32.23,"3,013","90,92","23,14",226047.3
2013-06-29,27.9,6.13,1330.46,0.001131751,429229.0,12.7,56458.1,0.054,152.76,41.09,32.23,"3,013","90,92","23,14",226047.3
2013-06-30,27.9,6.13,1330.46,0.001131751,429229.0,12.7,56458.1,0.054,152.76,41.09,32.23,"3,013","90,92","23,14",226047.3
2013-07-01,5.1,6.56,1336.17,0.026580671,535188.0,12.62,54012.1,0.054,144.03,41.42,32.55,"3,013","90,92","23,14",226047.3
2013-07-02,5.1,6.56,1337.92,0.026580671,535188.0,12.62,54012.1,0.054,144.03,41.42,32.55,"3,013","90,92","23,14",226047.3
2013-07-03,5.1,6.56,1333.35,0.026580671,535188.0,12.62,54012.1,0.054,144.03,41.42,32.55,"3,013","90,92","23,14",226047.3
2013-07-04,5.1,6.56,1349.21,0.026580671,535188.0,12.62,54012.1,0.054,144.03,41.42,32.55,"3,013","90,92","23,14",226047.3
2013-07-05,5.1,6.56,1342.72,0.026580671,535188.0,12.62,54012.1,0.054,144.03,41.42,32.55,"3,013","90,92","23,14",226047.3
2013-07-06,5.1,6.56,1342.72,0.026580671,535188.0,12.62,54012.1,0.054,144.03,41.42,32.55,"3,013","90,92","23,14",226047.3
2013-07-07,5.1,6.56,1342.72,0.026580671,535188.0,12.62,54012.1,0.054,144.03,41.42,32.55,"3,013","90,92","23,14",226047.3
2013-07-08,5.1,6.56,1348.88,0.026580671,535188.0,12.62,54012.1,0.054,144.03,41.42,32.55,"3,013","90,92","23,14",226047.3
2013-07-09,5.1,6.56,1345.73,0.026580671,535188.0,12.62,54012.1,0.054,144.03,41.42,32.55,"3,013","90,92","23,14",226047.3
2013-07-10,5.1,6.56,1333.71,0.026580671,535188.0,12.62,54012.1,0.054,144.03,41.42,32.55,"3,013","90,92","23,14",226047.3
2013-07-11,5.1,6.56,1368.11,0.026580671,535188.0,12.62,54012.1,0.054,144.03,41.42,32.55,"3,013","90,92","23,14",226047.3
2013-07-12,5.1,6.56,1398.22,0.026580671,535188.0,12.62,54012.1,0.054,144.03,41.42,32.55,"3,013","90,92","23,14",226047.3
2013-07-13,5.1,6.56,1398.22,0.026580671,535188.0,12.62,54012.1,0.054,144.03,41.42,32.55,"3,013","90,92","23,14",226047.3
2013-07-14,5.1,6.56,1398.22,0.026580671,535188.0,12.62,54012.1,0.054,144.03,41.42,32.55,"3,013","90,92","23,14",226047.3
2013-07-15,5.1,6.56,1403.56,0.026580671,535188.0,12.62,54012.1,0.054,144.03,41.42,32.55,"3,013","90,92","23,14",226047.3
2013-07-16,5.1,6.56,1410.1,0.026580671,535188.0,12.62,54012.1,0.054,144.03,41.42,32.55,"3,013","90,92","23,14",226047.3
2013-07-17,5.1,6.56,1431.8,0.026580671,535188.0,12.62,54012.1,0.054,144.03,41.42,32.55,"3,013","90,92","23,14",226047.3
2013-07-18,5.1,6.56,1416.63,0.026580671,535188.0,12.62,54012.1,0.054,144.03,41.42,32.55,"3,013","90,92","23,14",226047.3
2013-07-19,5.1,6.56,1421.67,0.026580671,535188.0,12.62,54012.1,0.054,144.03,41.42,32.55,"3,013","90,92","23,14",226047.3
2013-07-20,5.1,6.56,1421.67,0.026580671,535188.0,12.62,54012.1,0.054,144.03,41.42,32.55,"3,013","90,92","23,14",226047.3
2013-07-21,5.1,6.56,1421.67,0.026580671,535188.0,12.62,54012.1,0.054,144.03,41.42,32.55,"3,013","90,92","23,14",226047.3
2013-07-22,5.1,6.56,1415.52,0.026580671,535188.0,12.62,54012.1,0.054,144.03,41.42,32.55,"3,013","90,92","23,14",226047.3
2013-07-23,5.1,6.56,1417.34,0.026580671,535188.0,12.62,54012.1,0.054,144.03,41.42,32.55,"3,013","90,92","23,14",226047.3
2013-07-24,5.1,6.56,1407.41,0.026580671,535188.0,12.62,54012.1,0.054,144.03,41.42,32.55,"3,013","90,92","23,14",226047.3
2013-07-25,5.1,6.56,1401.88,0.026580671,535188.0,12.62,54012.1,0.054,144.03,41.42,32.55,"3,013","90,92","23,14",226047.3
2013-07-26,5.1,6.56,1403.14,0.026580671,535188.0,12.62,54012.1,0.054,144.03,41.42,32.55,"3,013","90,92","23,14",226047.3
2013-07-27,5.1,6.56,1403.14,0.026580671,535188.0,12.62,54012.1,0.054,144.03,41.42,32.55,"3,013","90,92","23,14",226047.3
2013-07-28,5.1,6.56,1403.14,0.026580671,535188.0,12.62,54012.1,0.054,144.03,41.42,32.55,"3,013","90,92","23,14",226047.3
2013-07-29,5.1,6.56,1398.3,0.026580671,535188.0,12.62,54012.1,0.054,144.03,41.42,32.55,"3,013","90,92","23,14",226047.3
2013-07-30,5.1,6.56,1387.31,0.026580671,535188.0,12.62,54012.1,0.054,144.03,41.42,32.55,"3,013","90,92","23,14",226047.3
2013-07-31,5.1,6.56,1375.79,0.026580671,535188.0,12.62,54012.1,0.054,144.03,41.42,32.55,"3,013","90,92","23,14",226047.3
2013-08-01,5.1,6.56,1398.46,0.010542976,654765.0,12.45,52740.4,0.054,164.7,42.33,33.15,"3,013","90,92","23,14",226047.3
2013-08-02,5.1,6.56,1392.15,3.7628e-06,654765.0,12.45,52740.4,0.054,164.7,42.33,33.15,"3,013","90,92","23,14",226047.3
2013-08-03,5.1,6.56,1392.15,3.7628e-06,654765.0,12.45,52740.4,0.054,164.7,42.33,33.15,"3,013","90,92","23,14",226047.3
2013-08-04,5.1,6.56,1392.15,3.7628e-06,654765.0,12.45,52740.4,0.054,164.7,42.33,33.15,"3,013","90,92","23,14",226047.3
2013-08-05,5.1,6.56,1391.75,3.7628e-06,654765.0,12.45,52740.4,0.054,164.7,42.33,33.15,"3,013","90,92","23,14",226047.3
2013-08-06,5.1,6.56,1364.65,3.7628e-06,654765.0,12.45,52740.4,0.054,164.7,42.33,33.15,"3,013","90,92","23,14",226047.3
2013-08-07,5.1,6.56,1362.91,3.7628e-06,654765.0,12.45,52740.4,0.054,164.7,42.33,33.15,"3,013","90,92","23,14",226047.3
2013-08-08,5.1,6.56,1362.38,3.7628e-06,654765.0,12.45,52740.4,0.054,164.7,42.33,33.15,"3,013","90,92","23,14",226047.3
2013-08-09,5.1,6.56,1382.72,3.7628e-06,654765.0,12.45,52740.4,0.054,164.7,42.33,33.15,"3,013","90,92","23,14",226047.3
2013-08-10,5.1,6.56,1382.72,3.7628e-06,654765.0,12.45,52740.4,0.054,164.7,42.33,33.15,"3,013","90,92","23,14",226047.3
2013-08-11,5.1,6.56,1382.72,3.7628e-06,654765.0,12.45,52740.4,0.054,164.7,42.33,33.15,"3,013","90,92","23,14",226047.3
2013-08-12,5.1,6.56,1388.36,3.7628e-06,654765.0,12.45,52740.4,0.054,164.7,42.33,33.15,"3,013","90,92","23,14",226047.3
2013-08-13,5.1,6.56,1407.86,3.7628e-06,654765.0,12.45,52740.4,0.054,164.7,42.33,33.15,"3,013","90,92","23,14",226047.3
2013-08-14,5.1,6.56,1423.87,3.7628e-06,654765.0,12.45,52740.4,0.054,164.7,42.33,33.15,"3,013","90,92","23,14",226047.3
2013-08-15,5.1,6.56,1391.37,3.7628e-06,654765.0,12.45,52740.4,0.054,164.7,42.33,33.15,"3,013","90,92","23,14",226047.3
2013-08-16,5.1,6.56,1380.31,3.7628e-06,654765.0,12.45,52740.4,0.054,164.7,42.33,33.15,"3,013","90,92","23,14",226047.3
2013-08-17,5.1,6.56,1380.31,3.7628e-06,654765.0,12.45,52740.4,0.054,164.7,42.33,33.15,"3,013","90,92","23,14",226047.3
2013-08-18,5.1,6.56,1380.31,3.7628e-06,654765.0,12.45,52740.4,0.054,164.7,42.33,33.15,"3,013","90,92","23,14",226047.3
2013-08-19,5.1,6.56,1382.32,3.7628e-06,654765.0,12.45,52740.4,0.054,164.7,42.33,33.15,"3,013","90,92","23,14",226047.3
2013-08-20,5.1,6.56,1377.28,3.7628e-06,654765.0,12.45,52740.4,0.054,164.7,42.33,33.15,"3,013","90,92","23,14",226047.3
2013-08-21,5.1,6.56,1376.6,3.7628e-06,654765.0,12.45,52740.4,0.054,164.7,42.33,33.15,"3,013","90,92","23,14",226047.3
2013-08-22,5.1,6.56,1396.65,3.7628e-06,654765.0,12.45,52740.4,0.054,164.7,42.33,33.15,"3,013","90,92","23,14",226047.3
2013-08-23,5.1,6.56,1393.21,3.7628e-06,654765.0,12.45,52740.4,0.054,164.7,42.33,33.15,"3,013","90,92","23,14",226047.3
2013-08-24,5.1,6.56,1393.21,3.7628e-06,654765.0,12.45,52740.4,0.054,164.7,42.33,33.15,"3,013","90,92","23,14",226047.3
2013-08-25,5.1,6.56,1393.21,3.7628e-06,654765.0,12.45,52740.4,0.054,164.7,42.33,33.15,"3,013","90,92","23,14",226047.3
2013-08-26,5.1,6.56,1387.06,3.7628e-06,654765.0,12.45,52740.4,0.054,164.7,42.33,33.15,"3,013","90,92","23,14",226047.3
2013-08-27,5.1,6.56,1374.21,3.7628e-06,654765.0,12.45,52740.4,0.054,164.7,42.33,33.15,"3,013","90,92","23,14",226047.3
2013-08-28,5.1,6.56,1369.64,3.7628e-06,654765.0,12.45,52740.4,0.054,164.7,42.33,33.15,"3,013","90,92","23,14",226047.3
2013-08-29,5.1,6.56,1371.89,3.7628e-06,654765.0,12.45,52740.4,0.054,164.7,42.33,33.15,"3,013","90,92","23,14",226047.3
2013-08-30,5.1,6.56,1364.65,3.7628e-06,654765.0,12.45,52740.4,0.054,164.7,42.33,33.15,"3,013","90,92","23,14",226047.3
2013-08-31,5.1,6.56,1364.65,3.7628e-06,654765.0,12.45,52740.4,0.054,164.7,42.33,33.15,"3,013","90,92","23,14",226047.3
2013-09-01,5.1,6.56,1364.65,3.7628e-06,774624.0,12.41,48234.9,0.054,153.23,42.1,34.53,"3,013","90,92","23,14",226047.3
2013-09-02,5.1,6.56,1367.53,3.7628e-06,774624.0,12.41,48234.9,0.054,153.23,42.1,34.53,"3,013","90,92","23,14",226047.3
2013-09-03,5.1,6.56,1373.82,3.7628e-06,774624.0,12.41,48234.9,0.054,153.23,42.1,34.53,"3,013","90,92","23,14",226047.3
2013-09-04,5.1,6.56,1375.66,3.7628e-06,774624.0,12.41,48234.9,0.054,153.23,42.1,34.53,"3,013","90,92","23,14",226047.3
2013-09-05,5.1,6.56,1422.4,3.7628e-06,774624.0,12.41,48234.9,0.054,153.23,42.1,34.53,"3,013","90,92","23,14",226047.3
2013-09-06,5.1,6.56,1423.4,3.7628e-06,774624.0,12.41,48234.9,0.054,153.23,42.1,34.53,"3,013","90,92","23,14",226047.3
2013-09-07,5.1,6.56,1423.4,3.7628e-06,774624.0,12.41,48234.9,0.054,153.23,42.1,34.53,"3,013","90,92","23,14",226047.3
2013-09-08,5.1,6.56,1423.4,3.7628e-06,774624.0,12.41,48234.9,0.054,153.23,42.1,34.53,"3,013","90,92","23,14",226047.3
2013-09-09,5.1,6.56,1451.54,3.7628e-06,774624.0,12.41,48234.9,0.054,153.23,42.1,34.53,"3,013","90,92","23,14",226047.3
2013-09-10,5.1,6.56,1453.57,3.7628e-06,774624.0,12.41,48234.9,0.054,153.23,42.1,34.53,"3,013","90,92","23,14",226047.3
2013-09-11,5.1,6.56,1454.12,3.7628e-06,774624.0,12.41,48234.9,0.054,153.23,42.1,34.53,"3,013","90,92","23,14",226047.3
2013-09-12,5.1,6.56,1450.23,3.7628e-06,774624.0,12.41,48234.9,0.054,153.23,42.1,34.53,"3,013","90,92","23,14",226047.3
2013-09-13,5.1,6.56,1440.74,3.7628e-06,774624.0,12.41,48234.9,0.054,153.23,42.1,34.53,"3,013","90,92","23,14",226047.3
2013-09-14,5.1,6.56,1440.74,3.7628e-06,774624.0,12.41,48234.9,0.054,153.23,42.1,34.53,"3,013","90,92","23,14",226047.3
2013-09-15,5.1,6.56,1440.74,3.7628e-06,774624.0,12.41,48234.9,0.054,153.23,42.1,34.53,"3,013","90,92","23,14",226047.3
2013-09-16,5.1,6.56,1470.48,3.7628e-06,774624.0,12.41,48234.9,0.054,153.23,42.1,34.53,"3,013","90,92","23,14",226047.3
2013-09-17,5.1,6.56,1473.03,3.7628e-06,774624.0,12.41,48234.9,0.054,153.23,42.1,34.53,"3,013","90,92","23,14",226047.3
2013-09-18,5.1,6.56,1464.95,3.7628e-06,774624.0,12.41,48234.9,0.054,153.23,42.1,34.53,"3,013","90,92","23,14",226047.3
2013-09-19,5.1,6.56,1487.19,3.7628e-06,774624.0,12.41,48234.9,0.054,153.23,42.1,34.53,"3,013","90,92","23,14",226047.3
2013-09-20,5.1,6.56,1476.73,3.7628e-06,774624.0,12.41,48234.9,0.054,153.23,42.1,34.53,"3,013","90,92","23,14",226047.3
2013-09-21,5.1,6.56,1476.73,3.7628e-06,774624.0,12.41,48234.9,0.054,153.23,42.1,34.53,"3,013","90,92","23,14",226047.3
2013-09-22,5.1,6.56,1476.73,3.7628e-06,774624.0,12.41,48234.9,0.054,153.23,42.1,34.53,"3,013","90,92","23,14",226047.3
2013-09-23,5.1,6.56,1467.62,3.7628e-06,774624.0,12.41,48234.9,0.054,153.23,42.1,34.53,"3,013","90,92","23,14",226047.3
2013-09-24,5.1,6.56,1464.72,3.7628e-06,774624.0,12.41,48234.9,0.054,153.23,42.1,34.53,"3,013","90,92","23,14",226047.3
2013-09-25,5.1,6.56,1479.59,3.7628e-06,774624.0,12.41,48234.9,0.054,153.23,42.1,34.53,"3,013","90,92","23,14",226047.3
2013-09-26,5.1,6.56,1485.14,3.7628e-06,774624.0,12.41,48234.9,0.054,153.23,42.1,34.53,"3,013","90,92","23,14",226047.3
2013-09-27,5.1,6.56,1471.89,3.7628e-06,774624.0,12.41,48234.9,0.054,153.23,42.1,34.53,"3,013","90,92","23,14",226047.3
2013-09-28,5.1,6.56,1471.89,3.7628e-06,774624.0,12.41,48234.9,0.054,153.23,42.1,34.53,"3,013","90,92","23,14",226047.3
2013-09-29,5.1,6.56,1471.89,3.7628e-06,774624.0,12.41,48234.9,0.054,153.23,42.1,34.53,"3,013","90,92","23,14",226047.3
2013-09-30,5.1,6.56,1462.82,3.7628e-06,774624.0,12.41,48234.9,0.054,153.23,42.1,34.53,"3,013","90,92","23,14",226047.3
2013-10-01,10.5,6.39,1471.73,3.7628e-06,894584.0,12.37,56903.8,0.054,155.91,41.96,34.52,"3,013","90,92","23,14",226047.3
2013-10-02,10.5,6.39,1454.29,3.7628e-06,894584.0,12.37,56903.8,0.054,155.91,41.96,34.52,"3,013","90,92","23,14",226047.3
2013-10-03,10.5,6.39,1456.49,3.7628e-06,894584.0,12.37,56903.8,0.054,155.91,41.96,34.52,"3,013","90,92","23,14",226047.3
2013-10-04,10.5,6.39,1474.21,3.7628e-06,894584.0,12.37,56903.8,0.054,155.91,41.96,34.52,"3,013","90,92","23,14",226047.3
2013-10-05,10.5,6.39,1474.21,3.7628e-06,894584.0,12.37,56903.8,0.054,155.91,41.96,34.52,"3,013","90,92","23,14",226047.3
